,Latitude,Diameter,CraterID,Depth,Volume
345595,-56.653,14.5,28-000619,0.39,32.18401875000001
345596,-36.156,14.45,28-000620,0.35,28.684243437499994
345597,-43.628,14.4,28-000621,0.37,30.113856000000002
345598,-55.358999999999995,14.4,28-000622,0.33,26.858304000000004
345599,-41.882,14.39,28-000623,0.59,47.9527215575
345600,-61.254,14.39,28-000624,0.59,47.9527215575
345601,-51.041000000000004,14.38,28-000625,0.12,9.739545240000002
345602,-32.751999999999995,14.37,28-000626,0.66,53.493021945
345603,-61.20399999999999,14.33,28-000627,0.51,41.105716057500004
345604,-46.926,14.27,28-000628,0.56,44.75851142
345605,-57.586999999999996,14.22,28-000629,0.07,5.555675790000001
345606,-32.033,14.22,28-000630,0.78,61.906101660000004
345607,-34.218,14.22,28-000631,0.27,21.429035190000004
345608,-54.266000000000005,14.22,28-000632,0.15,11.90501955
345609,-62.434,14.16,28-000633,0.22,17.313658560000004
345610,-35.742,14.15,28-000634,0.68,53.43938525000001
345611,-39.147,14.13,28-000635,0.29,22.725946642500006
345612,-56.104,14.12,28-000636,0.19,14.86834588
345613,-53.302,14.08,28-000637,0.49,38.12773888
345614,-58.751000000000005,14.06,28-000638,0.17,13.190438210000003
345615,-50.015,14.06,28-000639,0.68,52.761752840000014
345616,-37.534,14.05,28-000640,0.35,27.118168437500003
345617,-38.25,14.03,28-000641,0.37,28.5862197025
345618,-44.044,14.03,28-000642,0.28,21.63281491
345619,-37.378,14.0,28-000643,0.27,20.771100000000004
345620,-54.23,13.99,28-000644,0.36,27.65525013
345621,-58.318999999999996,13.99,28-000645,0.27,20.7414375975
345622,-41.003,13.9,28-000646,0.38,28.817271500000004
345623,-60.353,13.89,28-000647,0.12,9.087101910000001
345625,-42.687,13.89,28-000649,0.68,51.493577490000014
345626,-49.553999999999995,13.88,28-000650,0.45,34.027583400000005
345627,-33.28,13.84,28-000651,1.07,80.44436336000001
345628,-39.049,13.83,28-000652,0.46,34.533599895
345629,-31.7,13.79,28-000653,0.06,4.478364555
345630,-55.051,13.78,28-000654,0.52,38.75622244
345631,-36.933,13.78,28-000655,0.66,49.19059002000001
345632,-37.379,13.69,28-000656,0.12,8.827298310000002
345633,-32.374,13.67,28-000657,0.21,15.402669082500001
345634,-63.614,13.67,28-000658,0.1,7.334604325000001
345635,-59.891999999999996,13.65,28-000659,0.53,38.759738062500006
345636,-53.11600000000001,13.64,28-000660,0.31,22.637585080000004
345637,-50.75899999999999,13.59,28-000661,0.43,31.170734077499997
345639,-43.321999999999996,13.5,28-000663,0.12,8.583974999999999
345640,-60.633,13.49,28-000664,0.21,14.999709742499999
345641,-30.138,13.48,28-000665,0.97,69.18169204000002
345642,-49.07,13.46,28-000666,0.18,12.79977354
345643,-60.452,13.42,28-000667,0.26,18.378837620000002
345645,-55.869,13.4,28-000669,0.36,25.371827999999997
345646,-46.02,13.4,28-000670,0.41,28.895692999999998
345647,-33.249,13.36,28-000671,0.46,32.226297280000004
345648,-55.038000000000004,13.33,28-000672,0.13,9.066576122499999
345649,-58.918,13.22,28-000673,0.24,16.46318328
345650,-57.771,13.21,28-000674,0.29,19.8629291825
345651,-55.523999999999994,13.19,28-000675,0.05,3.4142809625
345652,-41.096000000000004,13.17,28-000676,0.35,23.8275426375
345653,-64.226,13.17,28-000677,0.39,26.5506903675
345654,-44.494,13.15,28-000678,0.14,9.502091375000003
345655,-33.117,13.13,28-000679,0.86,58.192573595000006
345656,-40.068000000000005,13.13,28-000680,0.35,23.6830241375
345657,-59.693999999999996,13.13,28-000681,0.26,17.593103645000003
345658,-64.122,13.08,28-000682,0.26,17.459367120000003
345659,-35.068000000000005,13.05,28-000683,0.09,6.0159358125
345660,-40.934,13.02,28-000684,0.37,24.618600089999997
345661,-35.229,12.99,28-000685,0.24,15.895317420000001
345662,-62.50899999999999,12.98,28-000686,0.27,17.85471039
345663,-50.396,12.97,28-000687,0.43,28.391482397500006
345665,-62.422,12.97,28-000689,0.14,9.243738455000003
345666,-39.539,12.96,28-000690,0.38,25.051472640000004
345667,-51.568000000000005,12.93,28-000691,0.24,15.74881758
345668,-44.028999999999996,12.93,28-000692,0.23,15.092616847500002
345669,-36.1,12.9,28-000693,0.04,2.6126370000000003
345670,-61.856,12.9,28-000694,0.66,43.10851050000001
345671,-31.647,12.88,28-000695,0.08,5.2090841600000015
345672,-59.47,12.87,28-000696,0.47,30.555867127499994
345673,-55.273,12.8,28-000697,0.3,19.292160000000003
345674,-54.278999999999996,12.76,28-000698,0.44,28.11859952
345675,-35.403,12.75,28-000699,0.48,30.626775
345676,-37.855,12.75,28-000700,0.27,17.2275609375
345677,-38.983000000000004,12.74,28-000701,0.42,26.75640786
345678,-59.974,12.73,28-000702,0.29,18.445671342500003
345679,-47.075,12.72,28-000703,0.37,23.497172640000002
345680,-47.16,12.71,28-000704,0.27,17.1196359975
345681,-64.4,12.71,28-000705,0.3,19.021817775000002
345682,-39.599000000000004,12.7,28-000706,0.41,25.95559325
345683,-64.304,12.69,28-000707,0.18,11.377200464999998
345684,-37.398,12.64,28-000708,0.65,40.761219200000006
345685,-59.28,12.62,28-000709,0.18,11.252029859999999
345686,-63.196000000000005,12.61,28-000710,0.42,26.213144684999996
345687,-36.879,12.57,28-000711,0.37,22.946261602500005
345688,-45.839,12.56,28-000712,0.05,3.0959144000000003
345689,-56.034,12.56,28-000713,0.45,27.863229600000004
345690,-51.843,12.55,28-000714,0.11,6.800170437500001
345691,-52.657,12.53,28-000715,0.06,3.6973711949999992
345692,-34.449,12.5,28-000716,0.48,29.4375
345693,-41.272,12.5,28-000717,0.33,20.23828125
345694,-55.696000000000005,12.5,28-000718,0.24,14.71875
345695,-31.183000000000003,12.41,28-000719,0.63,38.082352927500004
345696,-56.086999999999996,12.39,28-000720,0.23,13.858304827500001
345697,-60.541000000000004,12.39,28-000721,0.25,15.063374812500001
345698,-48.825,12.38,28-000722,0.18,10.82812986
345699,-56.758,12.36,28-000723,0.05,2.9981034
345700,-32.111999999999995,12.35,28-000724,0.68,40.70825525
345701,-63.50899999999999,12.34,28-000725,0.04,2.39072692
345702,-44.466,12.33,28-000726,0.25,14.9178358125
345703,-31.748,12.33,28-000727,0.04,2.38685373
345704,-50.761,12.31,28-000728,0.53,31.523297202500004
345705,-39.492,12.3,28-000729,0.18,10.688638500000001
345706,-58.952,12.29,28-000730,0.36,21.342531329999996
345707,-54.183,12.28,28-000731,0.52,30.777953439999997
345708,-46.433,12.28,28-000732,0.08,4.73506976
345709,-60.187,12.28,28-000733,0.23,13.61332556
345710,-40.479,12.22,28-000734,0.36,21.100102920000005
345711,-43.058,12.21,28-000735,0.53,31.01321990250001
345712,-64.134,12.2,28-000736,0.25,14.604924999999998
345714,-36.282,12.17,28-000738,0.63,36.6236282475
345715,-53.456,12.16,28-000739,0.29,16.83080192
345716,-42.276,12.12,28-000740,0.52,29.98114704
345717,-60.028,12.1,28-000741,0.32,18.389096
345718,-61.663000000000004,12.09,28-000742,0.27,15.490164397500003
345719,-39.025999999999996,12.09,28-000743,0.32,18.358713360000003
345720,-52.898999999999994,12.07,28-000744,0.38,21.728902835
345721,-31.941999999999997,12.06,28-000745,0.66,37.67716458
345722,-44.733999999999995,12.05,28-000746,0.51,29.065910437500005
345723,-39.24,11.97,28-000747,0.25,14.059438312500001
345724,-42.641999999999996,11.96,28-000748,0.35,19.6503398
345725,-59.537,11.95,28-000749,0.28,15.69399475
345726,-30.701,11.93,28-000750,0.32,17.87600744
345727,-37.650999999999996,11.93,28-000751,0.31,17.3173822075
345729,-52.443000000000005,11.87,28-000753,0.43,23.7798742975
345730,-54.449,11.87,28-000754,0.11,6.0832236575000005
345731,-31.651,11.84,28-000755,0.24,13.205483519999998
345732,-42.446000000000005,11.83,28-000756,0.4,21.971977300000006
345733,-47.919,11.78,28-000757,0.19,10.348653429999999
345734,-62.906000000000006,11.75,28-000758,0.08,4.3351625
345735,-38.535,11.73,28-000759,0.09,4.860469192500001
345736,-59.967,11.72,28-000760,0.67,36.12182524000001
345737,-64.54,11.71,28-000761,0.19,10.226029757500003
345738,-46.173,11.71,28-000762,0.34,18.299211145000005
345739,-41.358999999999995,11.7,28-000763,0.24,12.895037999999998
345740,-30.814,11.69,28-000764,0.45,24.1368836625
345741,-57.926,11.68,28-000765,0.17,9.10278464
345742,-51.873000000000005,11.66,28-000766,0.25,13.340643250000001
345743,-51.498999999999995,11.61,28-000767,0.2,10.581179849999998
345744,-38.873000000000005,11.6,28-000768,0.16,8.450368000000001
345745,-39.014,11.56,28-000769,0.49,25.70108212
345746,-51.482,11.55,28-000770,0.48,25.133031000000003
345747,-45.589,11.53,28-000771,0.42,21.915307365
345748,-53.277,11.5,28-000772,0.17,8.824381250000002
345749,-60.235,11.49,28-000773,0.23,11.918114527500002
345750,-57.493,11.49,28-000774,0.4,20.727155700000004
345751,-62.41,11.45,28-000775,0.22,11.320700875
345752,-52.595,11.44,28-000776,0.37,19.006118559999997
345753,-43.995,11.44,28-000777,0.09,4.623109919999999
345754,-49.512,11.43,28-000778,0.04,2.0511249300000003
345755,-50.465,11.42,28-000779,0.23,11.773340510000002
345756,-42.574,11.38,28-000780,0.37,18.80727649
345757,-49.144,11.37,28-000781,0.24,12.177883979999999
345758,-40.415,11.37,28-000782,0.35,17.7594141375
345759,-51.745,11.37,28-000783,0.35,17.7594141375
345760,-45.196000000000005,11.33,28-000784,0.38,19.146221435
345762,-64.66,11.32,28-000786,0.27,13.579890840000003
345763,-56.055,11.32,28-000787,0.13,6.538465960000002
345764,-49.985,11.31,28-000788,0.14,7.028989695000003
345765,-30.333000000000002,11.27,28-000789,0.85,42.3746787625
345766,-62.476000000000006,11.26,28-000790,0.18,8.957543939999999
345767,-54.176,11.25,28-000791,0.21,10.431914062499999
345768,-35.304,11.21,28-000792,0.89,43.89761173250001
345769,-44.526,11.2,28-000793,0.33,16.247616
345770,-55.203,11.2,28-000794,0.3,14.77056
345771,-38.961,11.19,28-000795,0.34,16.710088544999998
345772,-49.047,11.18,28-000796,0.26,12.75547442
345773,-63.25,11.18,28-000797,0.16,7.84952272
345774,-30.42,11.15,28-000798,0.18,8.783384625
345775,-43.123999999999995,11.14,28-000799,0.45,21.91909185
345776,-49.717,11.14,28-000800,0.51,24.841637430000002
345777,-37.405,11.12,28-000801,0.58,28.149924159999994
345778,-44.812,11.11,28-000802,0.08,3.8757679400000002
345779,-31.926,11.08,28-000803,0.43,20.71989916
345780,-30.9,11.07,28-000804,0.57,27.4163577525
345781,-47.268,11.06,28-000805,0.12,5.761441560000001
345782,-50.666000000000004,11.05,28-000806,0.3,14.377569375000002
345783,-45.861999999999995,11.03,28-000807,0.35,16.7131661375
345784,-55.957,10.99,28-000808,0.12,5.6887427100000005
345785,-30.735,10.99,28-000809,0.52,24.651218410000002
345786,-30.55,10.99,28-000810,0.73,34.6065181525
345787,-50.523999999999994,10.98,28-000811,0.32,15.142386240000004
345788,-56.848,10.93,28-000812,0.16,7.502395720000001
345789,-46.233999999999995,10.92,28-000813,0.22,10.29692664
345790,-51.309,10.92,28-000814,0.31,14.50930572
345791,-46.836999999999996,10.91,28-000815,0.06,2.803111755
345792,-63.358000000000004,10.89,28-000816,0.1,4.654739925
345793,-49.946000000000005,10.87,28-000817,0.2,9.275316649999999
345794,-37.82,10.85,28-000818,0.49,22.640979812500003
345795,-31.884,10.83,28-000819,0.41,18.8747162325
345797,-64.943,10.81,28-000821,0.14,6.421242695000002
345798,-50.49,10.8,28-000822,0.24,10.987488
345799,-32.461999999999996,10.8,28-000823,0.39,17.854668000000004
345800,-51.678000000000004,10.8,28-000824,0.19,8.698428000000002
345802,-58.95399999999999,10.79,28-000826,0.3,13.708937774999999
345803,-60.092,10.77,28-000827,0.65,29.592688612499998
345804,-53.148,10.77,28-000828,0.06,2.7316327949999994
345805,-49.565,10.77,28-000829,0.45,20.487245962499998
345806,-60.917,10.76,28-000830,0.09,4.089843719999999
345807,-58.483999999999995,10.75,28-000831,0.17,7.710907812500001
345808,-51.227,10.75,28-000832,0.23,10.432404687500002
345809,-41.855,10.75,28-000833,0.32,14.514650000000001
345811,-40.666,10.72,28-000835,0.36,16.23796992
345812,-56.244,10.7,28-000836,0.31,13.930570749999998
345813,-41.071999999999996,10.69,28-000837,0.13,5.830938002499999
345814,-54.133,10.69,28-000838,0.22,9.867741234999999
345815,-40.875,10.68,28-000839,0.34,15.221627280000002
345816,-32.098,10.66,28-000840,0.51,22.74700623
345817,-48.768,10.64,28-000841,0.18,7.998258240000001
345818,-55.56399999999999,10.62,28-000842,0.19,8.410896629999998
345819,-52.626000000000005,10.6,28-000843,0.34,14.994442000000001
345821,-33.099000000000004,10.59,28-000845,0.83,36.5350472775
345822,-60.949,10.58,28-000846,0.71,31.19387627
345823,-35.092,10.57,28-000847,0.41,17.9793295325
345824,-52.138000000000005,10.55,28-000848,0.17,7.426659312500002
345825,-35.838,10.54,28-000849,0.67,29.214313509999997
345826,-47.278,10.54,28-000850,0.58,25.290002739999995
345827,-48.821999999999996,10.51,28-000851,0.18,7.804006065
345828,-52.14,10.49,28-000852,0.43,18.572017877500002
345829,-33.308,10.48,28-000853,0.46,19.829878720000004
345830,-30.721,10.47,28-000854,0.47,20.222315527500005
345831,-54.217,10.46,28-000855,0.16,6.871048480000002
345832,-53.817,10.44,28-000856,0.39,16.68419532
345833,-50.656000000000006,10.42,28-000857,0.53,22.58660561
345834,-41.363,10.42,28-000858,0.43,18.324981909999998
345835,-44.251999999999995,10.42,28-000859,0.33,14.06335821
345836,-63.565,10.42,28-000860,0.12,5.11394844
345837,-55.466,10.4,28-000861,0.19,8.066032
345838,-54.651,10.39,28-000862,0.28,11.863935790000005
345839,-40.306999999999995,10.39,28-000863,0.12,5.084543910000001
345840,-36.644,10.36,28-000864,0.3,12.638060399999999
345841,-33.515,10.32,28-000865,0.45,18.810986400000004
345842,-50.223,10.29,28-000866,0.14,5.818331295
345843,-40.434,10.27,28-000867,0.48,19.87109436
345844,-62.772,10.18,28-000868,0.08,3.25405736
345845,-55.391999999999996,10.17,28-000869,0.12,4.87150119
345846,-37.431999999999995,10.17,28-000870,0.16,6.49533492
345847,-42.032,10.17,28-000871,0.26,10.554919245
345848,-53.711999999999996,10.16,28-000872,0.25,10.129012000000001
345849,-33.101,10.16,28-000873,1.35,54.69666480000001
345850,-59.628,10.15,28-000874,0.14,5.661086375000001
345851,-38.249,10.15,28-000875,0.47,19.0050756875
345852,-46.063,10.15,28-000876,0.3,12.130899375
345853,-50.261,10.14,28-000877,0.57,23.00331501
345854,-49.903999999999996,10.1,28-000878,0.11,4.40428175
345855,-58.453,10.1,28-000879,0.24,9.609342
345856,-51.781000000000006,10.1,28-000880,0.17,6.80661725
345857,-59.261,10.1,28-000881,0.32,12.812456
345858,-33.297,10.08,28-000882,0.28,11.166543360000002
345859,-58.278999999999996,10.07,28-000883,0.13,5.174185022500001
345860,-35.783,10.07,28-000884,0.65,25.870925112500004
345861,-37.286,10.06,28-000885,0.33,13.108396290000002
345862,-53.518,10.06,28-000886,0.1,3.9722413000000003
345863,-39.31,10.05,28-000887,0.15,5.946522187500001
345864,-62.006,10.04,28-000888,0.17,6.725986759999999
345866,-64.937,10.02,28-000890,0.19,7.48735983
345867,-40.146,10.01,28-000891,0.38,14.944844915
354521,-59.924,98.29,29-000010,1.82,6901.281130835002
354522,-47.43899999999999,93.04,29-000011,1.06,3601.512527680001
354523,-34.92,92.97,29-000012,1.43,4851.3360656475
354524,-40.258,91.74,29-000013,2.2,7267.412532599999
354525,-44.085,89.62,29-000014,0.58,1828.42661266
354526,-43.082,88.83,29-000015,0.48,1486.62086076
354527,-46.718,88.79,29-000016,0.96,2970.5646328800003
354528,-43.055,88.54,29-000017,1.36,4184.635208080002
354529,-42.901,87.89,29-000018,1.76,5336.18967068
354530,-46.181000000000004,87.06,29-000019,1.9,5652.3700647000005
354531,-46.498000000000005,85.26,29-000020,1.05,2995.8469096500007
354532,-57.321999999999996,85.24,29-000021,1.35,3849.9962958
354533,-33.235,84.66,29-000022,1.17,3291.4105064099995
354534,-49.382,83.02,29-000023,0.85,2299.45039345
354535,-49.036,82.64,29-000024,1.26,3377.46473568
354536,-62.103,81.43,29-000025,0.16,416.4170597200001
354537,-38.876,81.26,29-000026,0.85,2202.9884630500005
354538,-31.296,80.9,29-000027,1.92,4932.168816000001
354539,-47.512,80.42,29-000028,1.39,3528.4388794300003
354540,-45.316,77.8,29-000029,0.58,1377.9290259999998
354541,-52.75899999999999,76.75,29-000030,1.35,3121.2618046875
354542,-58.761,76.54,29-000031,1.78,4092.9513183400013
354543,-45.361999999999995,76.15,29-000032,2.53,5758.375713062501
354544,-52.281000000000006,74.2,29-000033,1.39,3003.739543
354545,-40.071999999999996,74.08,29-000034,0.69,1486.2460012799997
354546,-58.118,72.11,29-000035,2.2,4490.07228835
354547,-63.56399999999999,71.4,29-000036,0.47,940.4461710000002
354548,-48.792,69.59,29-000037,0.78,1482.6134538150002
354549,-42.222,69.29,29-000038,1.19,2242.4756975075
354550,-58.4,68.7,29-000039,0.36,666.8921970000001
354551,-37.058,68.59,29-000040,1.08,1994.2748955900006
354552,-64.804,66.48,29-000041,0.75,1301.0169240000002
354553,-56.128,66.26,29-000042,1.25,2154.0339162500004
354554,-35.314,66.22,29-000043,0.98,1686.72425306
354555,-36.978,65.93,29-000044,0.27,460.6484102775002
354556,-58.803999999999995,65.92,29-000045,0.14,238.78227968000002
354557,-53.676,65.86,29-000046,0.47,800.16761771
354558,-52.556999999999995,65.02,29-000047,0.96,1592.9598307199997
354559,-55.513000000000005,64.81,29-000048,1.66,2736.728985955
354560,-40.857,64.29,29-000049,1.52,2465.8695660600006
354561,-38.784,63.59,29-000050,1.12,1777.6052887600006
354562,-33.068000000000005,63.47,29-000051,1.55,2450.8027325375
354563,-45.218999999999994,63.27,29-000052,0.21,329.9549322825
354564,-49.498000000000005,63.23,29-000053,0.68,1067.07498101
354565,-59.72,63.15,29-000054,0.36,563.4934492499999
354566,-32.063,63.1,29-000055,2.25,3516.25933125
354567,-37.63,62.91,29-000056,1.63,2532.0171086774994
354568,-42.49100000000001,62.58,29-000057,0.71,1091.3627522699999
354569,-30.869,62.41,29-000058,1.59,2430.7771800074997
354570,-49.772,62.11,29-000059,0.67,1014.4660609975
354571,-35.961999999999996,61.48,29-000060,1.58,2344.0370165599998
354572,-38.723,61.25,29-000061,0.16,235.598125
354573,-31.230999999999998,61.02,29-000062,0.89,1300.6908177300002
354574,-40.161,61.02,29-000063,1.83,2674.4541533100005
354575,-44.358000000000004,61.01,29-000064,0.68,993.46054469
354576,-62.736999999999995,60.88,29-000065,1.07,1556.5845886400002
354577,-46.336000000000006,60.25,29-000066,1.52,2165.6952875
354578,-33.436,60.09,29-000067,1.42,2012.4838945350002
354579,-37.675,60.05,29-000068,0.95,1344.5881821874998
354581,-30.018,59.58,29-000070,1.27,1769.47479099
354582,-49.842,59.52,29-000071,2.27,3156.3951206400006
354583,-41.111999999999995,58.77,29-000072,0.28,379.5850277100001
354584,-30.767,57.29,29-000073,0.94,1210.947065695
354585,-35.911,57.06,29-000074,1.96,2504.72048148
354586,-56.31399999999999,56.87,29-000075,0.77,977.4551581025
354587,-34.421,56.85,29-000076,0.56,710.3765655000001
354588,-37.748000000000005,56.67,29-000077,0.13,163.86622112250004
354589,-36.198,56.52,29-000078,1.33,1667.6142915600005
354590,-43.025,56.42,29-000079,0.34,424.80022858000007
354591,-43.908,56.17,29-000080,1.32,1634.6411970900003
354592,-42.867,55.32,29-000081,0.53,636.6194067600001
354593,-50.123999999999995,55.25,29-000082,1.01,1210.1120890625002
354595,-61.383,55.14,29-000084,1.17,1396.2366908100003
354596,-30.575,54.92,29-000085,0.31,366.99691372
354597,-43.202,54.63,29-000086,0.68,796.5462086100002
354598,-40.399,54.56,29-000087,0.1,116.83914880000003
354599,-55.428000000000004,54.33,29-000088,1.32,1529.30110509
354600,-54.861000000000004,54.19,29-000089,0.2,230.51965385
354601,-35.010999999999996,54.02,29-000090,0.39,446.6974032300001
354602,-36.748000000000005,54.0,29-000091,1.15,1316.2095
354603,-62.306000000000004,53.91,29-000092,1.4,1597.0053109499997
354604,-44.536,53.87,29-000093,0.99,1127.6356739175
354605,-53.644,53.77,29-000094,0.38,431.2244040350001
354606,-32.903,53.62,29-000095,2.12,2392.37437124
354607,-41.726000000000006,53.52,29-000096,0.34,382.2528988800001
354608,-57.135,53.26,29-000097,1.57,1748.00084281
354609,-31.814,53.18,29-000098,1.89,2097.96448113
354610,-41.478,53.09,29-000099,0.87,962.4637124475003
354611,-37.448,52.8,29-000100,0.1,109.42271999999998
354612,-44.736000000000004,52.72,29-000101,0.56,610.9117683200001
354613,-41.148999999999994,52.7,29-000102,0.46,501.4397095000001
354614,-50.515,52.56,29-000103,1.37,1485.4941345600002
354615,-43.183,52.55,29-000104,1.06,1148.9231151249999
354616,-50.576,52.5,29-000105,0.86,930.3721875
354617,-62.981,52.41,29-000106,0.65,700.7794165125
354618,-38.899,52.27,29-000107,0.36,386.0532047700001
354619,-44.935,52.23,29-000108,1.5,1606.094044875
354620,-44.763000000000005,52.07,29-000109,0.14,148.98510525500004
354621,-45.217,51.93,29-000110,1.58,1672.3739467350003
354622,-31.995,51.43,29-000111,1.03,1069.3255269475
354623,-34.898,51.23,29-000112,1.5,1545.181969875
354624,-63.644,51.18,29-000113,1.17,1202.89047489
354625,-38.389,51.14,29-000114,0.51,523.5175974300001
354626,-55.108000000000004,51.09,29-000115,2.0,2048.9976585000004
354627,-52.395,50.89,29-000116,0.17,172.8038778725
354628,-50.181999999999995,50.87,29-000117,1.11,1127.4209874075
354630,-31.616999999999997,50.49,29-000119,1.56,1560.89971323
354631,-51.373000000000005,50.34,29-000120,0.83,825.5515095900003
354632,-55.92100000000001,50.24,29-000121,0.18,178.32466944
354633,-54.315,49.98,29-000122,0.44,431.40466908
354634,-33.805,49.91,29-000123,1.5,1466.5810188749997
354635,-49.303000000000004,49.63,29-000124,1.71,1653.1959088575004
354636,-61.64,49.51,29-000125,1.03,990.9750914275
354637,-37.11,49.51,29-000126,0.14,134.695643495
354638,-44.248000000000005,49.46,29-000127,0.52,499.28811556000005
354639,-53.343,49.42,29-000128,0.77,738.1351184900001
354640,-62.21,49.23,29-000129,1.04,989.3106217799999
354641,-38.009,48.99,29-000130,1.78,1676.7740428650002
354642,-56.325,48.81,29-000131,0.6,561.0589915500001
354643,-38.228,48.57,29-000132,0.22,203.70352711499999
354644,-56.84,48.48,29-000133,0.22,202.94930304
354645,-38.566,48.42,29-000134,1.28,1177.87499136
354646,-43.956,48.21,29-000135,0.69,629.4525753825
354647,-32.486999999999995,47.91,29-000136,0.8,720.7455834
354648,-62.733999999999995,47.87,29-000137,2.04,1834.8335958299997
354649,-36.256,47.87,29-000138,0.91,818.4796922574999
354650,-59.32899999999999,47.79,29-000139,0.22,197.21339203499997
354651,-64.086,47.6,29-000140,1.91,1698.583628
354652,-41.733000000000004,47.5,29-000141,1.13,1000.7032812499999
354653,-57.412,47.36,29-000142,0.09,79.23290112
354654,-38.01,47.2,29-000143,1.57,1372.8507040000002
354655,-64.47399999999999,47.07,29-000144,0.64,556.55492688
354656,-31.264,47.0,29-000145,0.52,450.85690000000005
354657,-53.688,46.71,29-000146,1.91,1635.6589821675002
354658,-63.076,46.63,29-000147,0.64,546.1984532800001
354659,-33.225,46.53,29-000148,0.36,305.92027917
354660,-41.443000000000005,46.53,29-000149,0.52,441.8848476900001
354661,-36.703,46.49,29-000150,0.95,805.9022322875002
354662,-64.763,46.36,29-000151,0.74,624.24954632
354663,-45.398999999999994,46.17,29-000152,1.02,853.413644115
354664,-64.777,45.84,29-000153,1.71,1410.34378608
354665,-55.952,45.51,29-000154,0.08,65.03442713999999
354666,-53.269,45.44,29-000155,0.24,194.50355712
354667,-52.636,45.01,29-000156,0.35,278.3080262375
354668,-33.632,44.98,29-000157,0.41,325.58352436999996
354669,-37.324,44.97,29-000158,2.08,1651.00645476
354670,-49.825,44.87,29-000159,1.62,1280.1675508649998
354671,-40.367,44.86,29-000160,1.96,1548.15439828
354672,-53.263000000000005,44.63,29-000161,1.0,781.7959832500002
354673,-31.264,44.62,29-000162,0.99,773.6312202299999
354674,-59.262,44.57,29-000163,0.19,148.1421114175
354675,-33.681,44.24,29-000164,0.36,276.5491948800001
354676,-42.735,44.19,29-000165,0.13,99.6393800025
354677,-52.412,44.16,29-000166,1.08,826.64976384
354678,-43.684,43.99,29-000167,1.92,1458.30650736
354679,-51.394,43.46,29-000168,1.09,808.0637097700001
354680,-44.157,43.44,29-000169,0.73,540.6823022399999
354681,-44.716,43.44,29-000170,0.96,711.03426048
354682,-57.161,43.34,29-000171,0.81,597.1762041300002
354683,-51.669,43.17,29-000172,0.98,716.8525493850001
354684,-37.945,43.14,29-000173,0.19,138.78851967
354685,-62.263000000000005,43.09,29-000174,0.27,196.76887989750006
354686,-56.54,43.09,29-000175,0.55,400.8254960875001
354687,-48.673,43.0,29-000176,0.1,72.57325000000002
354688,-51.161,42.73,29-000177,0.41,293.8253779325
354689,-44.523,42.65,29-000178,0.26,185.631246125
354690,-62.181000000000004,42.56,29-000179,0.41,291.49207808
354691,-56.206,42.51,29-000180,1.05,744.7511287125
354692,-52.306000000000004,42.41,29-000181,0.75,529.4652594375
354693,-39.857,42.34,29-000182,0.38,267.3775657400001
354694,-56.423,42.32,29-000183,1.11,780.2862571200001
354695,-52.644,42.24,29-000184,1.39,973.42451712
354697,-50.84,42.21,29-000186,1.07,748.2627798975002
354698,-57.651,42.2,29-000187,0.45,314.54086500000005
354699,-53.856,42.12,29-000188,0.89,619.7355262799999
354700,-36.547,41.98,29-000189,0.31,214.43033466999998
354701,-30.715999999999998,41.89,29-000190,0.11,75.76228541750001
354702,-48.269,41.86,29-000191,0.93,639.61856049
354703,-39.92,41.59,29-000192,0.49,332.6699568325001
354704,-38.389,41.59,29-000193,0.98,665.3399136650002
354705,-46.214,41.58,29-000194,1.59,1078.96102083
354706,-54.052,41.48,29-000195,1.15,776.6314917999999
354707,-32.359,41.46,29-000196,1.06,715.1614921800002
354708,-50.628,41.4,29-000197,1.22,820.729746
354709,-30.093000000000004,41.3,29-000198,0.26,174.0656645
354710,-60.303000000000004,41.26,29-000199,0.16,106.90994127999998
354711,-43.846000000000004,41.13,29-000200,2.16,1434.2036758200004
354712,-48.972,41.05,29-000201,0.98,648.1746766249998
354713,-41.949,41.01,29-000202,1.09,719.5246842825001
354714,-54.108999999999995,40.75,29-000203,1.0,651.77078125
354715,-37.415,40.75,29-000204,0.2,130.35415625000002
354716,-55.373000000000005,40.73,29-000205,1.29,839.9592005925
354717,-58.92100000000001,40.66,29-000206,0.31,201.15744162999997
354718,-36.564,40.55,29-000207,0.15,96.8083096875
354719,-41.028,40.45,29-000208,1.39,892.6711789375001
354720,-54.626000000000005,40.26,29-000209,0.53,337.18098249
354721,-36.298,40.2,29-000210,1.78,1129.0463460000003
354722,-52.038999999999994,40.12,29-000211,0.51,322.2045625199999
354723,-48.633,39.94,29-000212,1.14,713.7738508199999
354724,-38.194,39.94,29-000213,0.87,544.72214931
354725,-47.727,39.92,29-000214,0.91,569.1963659200001
354726,-35.082,39.85,29-000215,1.42,885.084340375
354727,-63.683,39.84,29-000216,0.94,585.60688512
354728,-43.983000000000004,39.46,29-000217,0.58,354.47190273999996
354729,-35.137,39.33,29-000218,0.09,54.64243739249999
354730,-49.996,39.27,29-000219,0.24,145.26891918000004
354731,-30.642,39.22,29-000220,2.15,1298.05561355
354732,-48.223,39.1,29-000221,1.17,702.0677722500001
354734,-41.856,39.0,29-000223,1.92,1146.2256
354735,-32.18,38.98,29-000224,1.28,763.3668569599998
